w_if,w_lof,w_z,w_ae,stability,br_rank_corr,objective
0.2,0.55,0.05,0.2,0.8047058823529412,0.4221925565060686,0.7579010803029878
0.1,0.55,0.2,0.15000000000000002,0.7988235294117646,0.4336558976464718,0.7578257391175003
0.1,0.15000000000000002,0.05,0.7000000000000001,0.7905882352941177,0.4500821271131585,0.7578146494253485
0.1,0.35000000000000003,0.30000000000000004,0.25,0.7811764705882354,0.468529964615779,0.7577207264480624
0.35000000000000003,0.4,0.15000000000000002,0.1,0.7694117647058821,0.4918187619478414,0.7576605728399014
0.1,0.55,0.1,0.25,0.8058823529411765,0.41871088268570955,0.7576188971420157
0.05,0.55,0.1,0.30000000000000004,0.8105882352941175,0.40924904955667474,0.7576063800362274
0.30000000000000004,0.55,0.05,0.1,0.7905882352941176,0.4490907939015966,0.757566816122458
0.05,0.55,0.05,0.35000000000000003,0.8164705882352941,0.39697338777131663,0.7574786410604761
0.1,0.35000000000000003,0.05,0.5,0.8011764705882354,0.4270029293416068,0.7573389676295194
0.05,0.2,0.1,0.65,0.7952941176470588,0.4386831759644932,0.7573178528146527
0.15000000000000002,0.55,0.2,0.1,0.7894117647058824,0.450077093367876,0.7572251556949101
0.15000000000000002,0.45,0.2,0.2,0.7905882352941176,0.44734362985324955,0.7571300251103712
0.05,0.55,0.25,0.15000000000000002,0.7988235294117648,0.4308426282951799,0.7571224217796774
0.1,0.4,0.2,0.30000000000000004,0.7917647058823529,0.44495641110961365,0.7571214557185799
0.05,0.30000000000000004,0.2,0.45,0.7870588235294117,0.4536578340919188,0.7569438702876856
0.1,0.75,0.1,0.05,0.7941176470588236,0.43937692394279493,0.7569030545151105
0.15000000000000002,0.45,0.1,0.30000000000000004,0.796470588235294,0.43413599110278517,0.7567692918933433
0.1,0.45,0.05,0.4,0.8035294117647058,0.4199807148463357,0.7567598845939368
0.1,0.8,0.05,0.05,0.7988235294117646,0.4293323998407525,0.7567448646660704
0.05,0.8500000000000001,0.05,0.05,0.8047058823529412,0.41751033443584595,0.7567305247854321
0.25,0.4,0.05,0.30000000000000004,0.7905882352941176,0.4456068479045475,0.7566958296231957
0.05,0.25,0.05,0.65,0.8211764705882352,0.3840965779469153,0.7566123797808464
0.1,0.30000000000000004,0.05,0.55,0.7976470588235294,0.4306749766120228,0.7564922735647703
0.1,0.65,0.05,0.2,0.8082352941176469,0.4092290194452383,0.756424901920133
0.15000000000000002,0.45,0.05,0.35000000000000003,0.7988235294117646,0.42786827909484965,0.7563788344795948
0.2,0.55,0.1,0.15000000000000002,0.7952941176470587,0.43488535497514497,0.7563683975673157
0.15000000000000002,0.2,0.05,0.6000000000000001,0.78,0.46542215125233494,0.7563555378130837
0.05,0.75,0.1,0.1,0.8058823529411764,0.41239828644900556,0.7560407480828395
0.1,0.25,0.25,0.4,0.7705882352941176,0.4821925980092734,0.7558422671493772
0.05,0.4,0.30000000000000004,0.25,0.7870588235294116,0.44906373752070344,0.7557953461448816
0.05,0.8,0.05,0.1,0.8082352941176469,0.40632112267394926,0.7556979277273108
0.30000000000000004,0.45,0.1,0.15000000000000002,0.7799999999999998,0.46258748848359266,0.7556468721208981
0.25,0.5,0.2,0.05,0.7717647058823529,0.47885588906173593,0.7555963252066105
0.15000000000000002,0.4,0.05,0.4,0.7952941176470587,0.43136830511155094,0.755489135101417
0.05,0.65,0.2,0.1,0.796470588235294,0.42897217244397734,0.7554783372286413
0.1,0.45,0.25,0.2,0.7870588235294117,0.4474184019446326,0.7553840122508639
0.1,0.30000000000000004,0.2,0.4,0.7788235294117648,0.463670827372817,0.7553294715490866
0.15000000000000002,0.45,0.15000000000000002,0.25,0.7905882352941174,0.439626548769614,0.7552007548394621
0.05,0.5,0.25,0.2,0.7941176470588235,0.4324108496900488,0.7551615359519239
0.05,0.5,0.15000000000000002,0.30000000000000004,0.8,0.4201788486537031,0.7550447121634258
0.45,0.35000000000000003,0.1,0.1,0.7552941176470587,0.5090888778371917,0.7549192782828272
0.15000000000000002,0.6000000000000001,0.1,0.15000000000000002,0.7976470588235293,0.42425911868389976,0.7548883090827396
0.05,0.4,0.35000000000000003,0.2,0.78,0.4588247638849636,0.7547061909712409
0.1,0.35000000000000003,0.1,0.45,0.7905882352941176,0.4375810304435886,0.754689375257956
0.05,0.45,0.1,0.4,0.7999999999999998,0.41845510550354525,0.7546137763758862
0.30000000000000004,0.6000000000000001,0.05,0.05,0.7799999999999998,0.4576337238206336,0.7544084309551583
0.25,0.5,0.05,0.2,0.7917647058823529,0.43388521270933883,0.7543536561185111
0.05,0.55,0.30000000000000004,0.1,0.7858823529411764,0.44560132476736264,0.7543415076624289
0.15000000000000002,0.55,0.1,0.2,0.796470588235294,0.42374763423269995,0.754172202675822
0.2,0.7000000000000001,0.05,0.05,0.7858823529411764,0.4444753039129309,0.7540600024488209
0.05,0.4,0.15000000000000002,0.4,0.7929411764705881,0.4293325746235747,0.7538037318911878
0.15000000000000002,0.65,0.05,0.15000000000000002,0.7999999999999998,0.41473453852165676,0.7536836346304141
0.15000000000000002,0.5,0.25,0.1,0.776470588235294,0.46171644081034263,0.7536644043202327
0.05,0.5,0.2,0.25,0.7941176470588234,0.42558054673367096,0.7534539602128294
0.05,0.5,0.1,0.35000000000000003,0.8,0.4137691430809253,0.7534422857702313
0.1,0.6000000000000001,0.15000000000000002,0.15000000000000002,0.7952941176470588,0.4224466208165743,0.753258714027673
0.1,0.35000000000000003,0.15000000000000002,0.4,0.7823529411764706,0.44744514371644556,0.7530377565173467
0.05,0.05,0.05,0.8500000000000001,0.8082352941176469,0.3953296252406466,0.7529500533689851
0.35000000000000003,0.4,0.1,0.15000000000000002,0.7670588235294116,0.4773779954294353,0.7528739106220645
0.05,0.7000000000000001,0.1,0.15000000000000002,0.8011764705882353,0.4090854877915597,0.7528596072420075
0.1,0.7000000000000001,0.15000000000000002,0.05,0.7823529411764707,0.4460359047767472,0.7526854467824222
0.05,0.6000000000000001,0.30000000000000004,0.05,0.7764705882352942,0.45725157865794125,0.7525481887821324
0.05,0.30000000000000004,0.05,0.6000000000000001,0.8152941176470587,0.37958676165261646,0.7525437492366835
0.15000000000000002,0.4,0.1,0.35000000000000003,0.7858823529411764,0.43838751334227843,0.7525380548061578
0.05,0.45,0.30000000000000004,0.2,0.7823529411764705,0.4452279187457856,0.7524834502746817
0.2,0.65,0.05,0.1,0.7894117647058824,0.4306074405294833,0.7523577424853121
0.15000000000000002,0.4,0.15000000000000002,0.30000000000000004,0.7811764705882352,0.44654155148168195,0.7522236231645381
0.05,0.35000000000000003,0.1,0.5,0.7917647058823529,0.4239272410609029,0.7518641632064023
0.15000000000000002,0.35000000000000003,0.05,0.45,0.7835294117647058,0.43932029430836733,0.7515947794594448
0.2,0.6000000000000001,0.05,0.15000000000000002,0.7917647058823527,0.42284750269781807,0.7515942286156309
0.1,0.5,0.15000000000000002,0.25,0.7894117647058824,0.4274997669922972,0.7515808241010156
0.05,0.55,0.35000000000000003,0.05,0.7694117647058821,0.4667504307887406,0.7513934900501262
0.05,0.55,0.2,0.2,0.7917647058823529,0.42086424201309847,0.751098413444451
0.05,0.45,0.05,0.45,0.8070588235294116,0.3897669521813338,0.7509711498100393
0.1,0.7000000000000001,0.1,0.1,0.7905882352941176,0.4222343296006,0.7508527000472087
0.05,0.30000000000000004,0.1,0.55,0.7870588235294117,0.4286925898414148,0.7507025592250596
0.05,0.65,0.25,0.05,0.7752941176470588,0.4512057709212069,0.7504485015538311
0.2,0.5,0.2,0.1,0.7682352941176469,0.462801981963128,0.7498181425496054
0.05,0.75,0.15000000000000002,0.05,0.7811764705882352,0.436395478559879,0.7496871049340874
0.05,0.6000000000000001,0.05,0.30000000000000004,0.8011764705882353,0.3952713876042538,0.7494060821951811
0.1,0.5,0.05,0.35000000000000003,0.7905882352941176,0.4150882989540064,0.7490661923855604
0.2,0.4,0.05,0.35000000000000003,0.7776470588235295,0.44036664915239154,0.7489151916998626
0.1,0.7000000000000001,0.05,0.15000000000000002,0.7929411764705881,0.4097196697840191,0.7489005056812988
0.05,0.7000000000000001,0.05,0.2,0.7976470588235294,0.3996249830119744,0.7487297751647584
0.05,0.5,0.30000000000000004,0.15000000000000002,0.7752941176470588,0.4420030358479603,0.7481478177855194
0.05,0.1,0.05,0.8,0.8023529411764705,0.38545425595403304,0.7475400345767436
0.05,0.45,0.15000000000000002,0.35000000000000003,0.7823529411764706,0.4243228794574774,0.7472571904526046
0.1,0.65,0.15000000000000002,0.1,0.7788235294117647,0.4310720132711758,0.7471797680236762
0.05,0.55,0.15000000000000002,0.25,0.7858823529411764,0.4150673949284585,0.7467080252027027
0.15000000000000002,0.4,0.2,0.25,0.7670588235294118,0.45195076522300903,0.7465171030704582
0.05,0.6000000000000001,0.15000000000000002,0.2,0.7858823529411763,0.4140672526626524,0.7464579896362512
0.05,0.2,0.05,0.7000000000000001,0.7988235294117646,0.38688824414137,0.7461338257412249
0.15000000000000002,0.55,0.05,0.25,0.7823529411764705,0.41924208263926543,0.7459869912480516
0.1,0.45,0.15000000000000002,0.30000000000000004,0.7752941176470587,0.43325379228547184,0.7459605068948973
0.1,0.65,0.1,0.15000000000000002,0.7835294117647059,0.4163397439617258,0.7458496418727845
0.1,0.75,0.05,0.1,0.7847058823529411,0.4133287952384045,0.7456851399860717
0.1,0.25,0.05,0.6000000000000001,0.7705882352941177,0.4360284346330339,0.7443012263053173
0.05,0.45,0.2,0.30000000000000004,0.7717647058823529,0.4311641238185317,0.7436733838958094
0.05,0.4,0.05,0.5,0.8011764705882353,0.37056915654475764,0.743230524430307
0.1,0.45,0.1,0.35000000000000003,0.7729411764705881,0.4262655206142928,0.7430369683888673
0.05,0.65,0.1,0.2,0.78,0.4081132408641937,0.7420283102160484
0.25,0.5,0.1,0.15000000000000002,0.7599999999999999,0.4472955296205507,0.7418238824051376
0.1,0.6000000000000001,0.05,0.25,0.7776470588235292,0.40968383930544605,0.7412444892381261
0.05,0.6000000000000001,0.2,0.15000000000000002,0.7705882352941177,0.4218774929905777,0.7407634908947033
0.05,0.15000000000000002,0.05,0.75,0.7929411764705883,0.37649562257042063,0.7405944938778992
0.1,0.6000000000000001,0.1,0.2,0.7729411764705881,0.41567875028432455,0.7403902758063752
0.05,0.5,0.05,0.4,0.7835294117647059,0.3936202142819179,0.7401697594528325
0.05,0.6000000000000001,0.1,0.25,0.7729411764705882,0.4072896991620468,0.7382930130258059
0.15000000000000002,0.6000000000000001,0.05,0.2,0.7682352941176469,0.4149712294196251,0.7378604544137297
0.05,0.75,0.05,0.15000000000000002,0.7694117647058824,0.4025444154495358,0.7353419862153252
0.05,0.35000000000000003,0.05,0.55,0.78,0.37353291390605603,0.733383228476514
0.05,0.65,0.15000000000000002,0.15000000000000002,0.7494117647058823,0.4151403492784895,0.7284909696725635
